Trial	Numerosity	Disposition	Detailed_Disposition	Subject	Color	Stimulus	AOI	AOI_Scope	AOI_Order	Start_Time_ms	End_Time_ms	Fix_Start_ms	Fix_Dur_ms	Fix_End_ms	Position_X	Position_Y	Aver_Pupil_Size_px_X	Aver_Pupil_Size_px_Y	Aver_Pupil_Diam_mm	Dispersion_X	Dispersion_Y	Eye_LR	Number
Trial016	1	2	21	32	DarkGray	tot9_in_b.png	White_Space	Local	12	0	4056	2827	77	2905	382.6	534.4	12.7	12.7	3.9	13	10	Left	8
Trial016	1	2	21	32	DarkGray	tot9_in_b.png	White_Space	Local	12	0	4056	2935	222	3157	380.8	533.7	12.6	12.6	3.8	29	27	Left	9
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	252	65	317	448.1	175.4	13	13	3.9	12	15	Left	2
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	1416	126	1542	337.3	248.2	11.4	11.4	3.4	28	24	Left	5
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	1572	149	1722	365.5	296.5	12	12	3.6	24	31	Left	6
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	1832	76	1908	158.8	30.9	12.6	12.6	3.8	44	50	Left	7
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	1938	106	2044	147.9	22.1	12.8	12.8	3.8	22	23	Left	8
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	2170	63	2234	437.2	591.5	12.8	12.8	3.8	39	32	Left	9
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	2872	204	3077	385.3	510.7	12.7	12.7	3.8	33	26	Left	11
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	3125	514	3639	378.1	515.6	12.9	12.9	3.9	47	37	Left	12
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	5337	208	5546	340	271.3	13	13	3.9	26	38	Left	20
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	5630	302	5932	329.2	441.4	13	13	3.9	24	59	Left	21
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	5992	198	6190	317.9	387.5	13	13	3.9	21	21	Left	22
Trial022	1	2	21	42	DarkMagenta	tot9_in_b.png	White_Space	Local	12	0	13775	8037	304	8341	358.8	480.8	12.1	12.1	3.6	40	39	Left	28
Trial016	1	2	21	52	DarkOrchid	tot9_in_b.png	White_Space	Local	12	0	5156	0	146	146	811.9	518.7	10.4	10.4	3.4	36	32	Left	1
Trial016	1	2	21	52	DarkOrchid	tot9_in_b.png	White_Space	Local	12	0	5156	766	296	1062	334.1	395.9	9.6	9.6	3.2	54	21	Left	4
Trial016	1	2	21	52	DarkOrchid	tot9_in_b.png	White_Space	Local	12	0	5156	1090	50	1140	337.9	349	10.2	10.2	3.4	11	9	Left	5
Trial016	1	2	21	52	DarkOrchid	tot9_in_b.png	White_Space	Local	12	0	5156	1232	156	1389	359.5	480.4	10.5	10.5	3.4	24	25	Left	6
Trial016	1	2	21	52	DarkOrchid	tot9_in_b.png	White_Space	Local	12	0	5156	3125	195	3321	371.8	491.1	11	11	3.6	20	30	Left	13
Trial016	1	2	21	52	DarkOrchid	tot9_in_b.png	White_Space	Local	12	0	5156	3343	434	3777	344.8	487.8	10.8	10.8	3.5	37	35	Left	14
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	D	Local	2	0	11647	8966	121	9088	520.9	498.8	12.9	12.9	4,000	11	40	Left	27
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	D	Local	2	0	19722	842	798	1640	499	487.6	11.6	11.6	3.5	44	26	Left	5
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	D	Local	2	0	19722	9705	188	9894	517.2	491.3	12.2	12.2	3.6	28	31	Left	21
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	D	Local	3	0	5648	1202	149	1352	488.6	460	12	12	3.4	14	19	Left	5
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	D	Local	3	0	5648	1614	224	1838	515.3	462	12.7	12.7	3.6	21	27	Left	6
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	D	Local	3	0	11647	9288	168	9456	527.6	460.6	12.7	12.7	3.9	28	46	Left	29
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	D	Local	3	0	19722	1672	1022	2694	515.4	457	12.1	12.1	3.6	74	77	Left	6
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	D	Local	3	0	19722	13145	129	13275	533.9	470.4	12.5	12.5	3.7	22	21	Left	26
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	D	Local	3	0	19722	13375	552	13927	549.9	455	13	13	3.8	48	46	Left	28
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	D	Local	3	0	19722	16943	348	17291	542.4	461.3	12.1	12.1	3.6	47	23	Left	36
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	D	Local	3	0	7733	1891	184	2075	550.4	467.8	15.4	15.4	4.3	24	32	Left	6
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	D	Local	3	0	7733	2109	212	2321	518.3	462	15.2	15.2	4.2	25	22	Left	7
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	D	Local	6	0	19722	19647	75	19722	682.4	416.1	13.3	13.3	3.9	21	13	Left	40
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	TG2	Local	14	0	5648	754	61	816	516.7	348.6	11.4	11.4	3.2	15	7	Left	3
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	TG2	Local	14	0	5648	880	288	1168	505.6	350.2	11.6	11.6	3.3	14	24	Left	4
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	TG2	Local	14	0	5648	2638	274	2913	503.2	335.5	13.1	13.1	3.7	23	23	Left	9
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	TG2	Local	14	0	19722	3041	494	3535	469.4	336.7	11.8	11.8	3.5	37	35	Left	8
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	250	244	494	475.8	392.5	10.9	10.9	3.4	38	27	Left	1
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	516	210	726	536.5	399.5	11.5	11.5	3.2	13	16	Left	2
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	754	61	816	516.7	348.6	11.4	11.4	3.2	15	7	Left	3
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	880	288	1168	505.6	350.2	11.6	11.6	3.3	14	24	Left	4
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	1202	149	1352	488.6	460	12	12	3.4	14	19	Left	5
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	1614	224	1838	515.3	462	12.7	12.7	3.6	21	27	Left	6
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	2074	83	2158	475.4	494.6	12.6	12.6	3.6	50	31	Left	7
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	2340	230	2570	524.5	386.7	13.2	13.2	3.7	15	20	Left	8
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	2638	274	2913	503.2	335.5	13.1	13.1	3.7	23	23	Left	9
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	2943	1220	4163	472.9	288.8	12.6	12.6	3.5	62	47	Left	10
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	RG	Local	16	0	5648	4199	300	4499	527.1	403	13.2	13.2	3.6	36	47	Left	11
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	58	82	140	700.1	472.1	14.2	14.2	4.4	24	37	Left	1
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	176	126	302	403.4	354.6	14.2	14.2	4.4	30	52	Left	2
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	748	356	1104	427.2	263.4	11.6	11.6	3.5	50	42	Left	5
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	1130	376	1506	442.4	270	12.3	12.3	3.7	51	46	Left	6
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	1786	61	1848	372.6	371.1	12.8	12.8	3.8	11	51	Left	8
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	2835	318	3153	447.1	267	12.8	12.8	3.9	26	49	Left	10
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	3185	292	3477	453.5	274.9	12.9	12.9	4,000	30	38	Left	11
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	4312	748	5060	456.1	281.6	13.2	13.2	4,000	85	60	Left	13
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	5104	216	5320	431.9	260.6	12.8	12.8	3.9	35	36	Left	14
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	5356	172	5528	447.4	286.2	12.9	12.9	4,000	30	49	Left	15
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	5684	60	5744	480.8	285.6	12.7	12.7	3.9	15	23	Left	16
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	5768	119	5888	468.5	290.1	12.7	12.7	3.9	43	43	Left	17
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	5958	122	6080	456.2	285.6	12.7	12.7	3.9	24	31	Left	18
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	6747	228	6975	441	249.6	13	13	4,000	30	61	Left	20
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	7007	108	7115	439.8	254.4	13.1	13.1	4.1	30	18	Left	21
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	8083	166	8249	374	382.3	13	13	4,000	29	41	Left	25
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	8966	121	9088	520.9	498.8	12.9	12.9	4,000	11	40	Left	27
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	9114	126	9240	502.6	505.2	12.9	12.9	4,000	43	29	Left	28
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	9288	168	9456	527.6	460.6	12.7	12.7	3.9	28	46	Left	29
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	9508	302	9810	524	440.1	12.3	12.3	3.8	43	46	Left	30
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	10008	55	10064	487.5	515.2	12.4	12.4	3.8	34	14	Left	31
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	10090	192	10282	492.8	503.8	12.5	12.5	3.9	31	31	Left	32
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	RG	Local	16	0	11647	10332	286	10618	477.3	530.7	12.8	12.8	3.9	36	66	Left	33
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	RG	Local	16	0	4761	197	122	319	432.4	336.5	13.5	13.5	4.4	13	15	Left	2
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	RG	Local	16	0	4761	345	51	397	428.1	267.9	12.5	12.5	4.1	26	20	Left	3
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	RG	Local	16	0	4761	421	85	507	424.8	261.4	11.6	11.6	3.8	21	29	Left	4
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	RG	Local	16	0	4761	577	124	701	460.1	253.8	11.1	11.1	3.6	28	42	Left	5
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	RG	Local	16	0	4761	2326	542	2868	360.2	377.5	12.5	12.5	4,000	50	43	Left	11
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	RG	Local	16	0	4761	3174	118	3292	422.6	420.6	12.6	12.6	4.1	28	15	Left	13
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	RG	Local	16	0	4761	4234	222	4457	377.3	428.1	12.4	12.4	4,000	15	27	Left	16
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	209	202	411	435.9	437.1	13.8	13.8	4.2	19	25	Left	2
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	469	127	597	410.2	511.9	11.8	11.8	3.6	15	24	Left	3
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	842	798	1640	499	487.6	11.6	11.6	3.5	44	26	Left	5
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	1672	1022	2694	515.4	457	12.1	12.1	3.6	74	77	Left	6
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	2722	282	3004	511.4	400.9	11.9	11.9	3.5	36	21	Left	7
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	3041	494	3535	469.4	336.7	11.8	11.8	3.5	37	35	Left	8
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	3561	750	4311	442.2	289	11.7	11.7	3.5	45	34	Left	9
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	4329	129	4459	484.7	294.8	11.8	11.8	3.5	17	11	Left	10
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	9705	188	9894	517.2	491.3	12.2	12.2	3.6	28	31	Left	21
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	9918	680	10598	486.9	499.3	12.1	12.1	3.6	37	31	Left	22
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	10842	1174	12016	521.7	439.2	12.2	12.2	3.6	48	40	Left	23
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	12036	358	12395	524.4	449.1	12.3	12.3	3.6	22	32	Left	24
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	13145	129	13275	533.9	470.4	12.5	12.5	3.7	22	21	Left	26
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	13297	52	13349	528.9	505.7	12.7	12.7	3.7	20	10	Left	27
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	13375	552	13927	549.9	455	13	13	3.8	48	46	Left	28
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	14089	54	14143	419.6	279.9	12.5	12.5	3.7	11	11	Left	30
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	14233	768	15002	396.8	270.8	12.8	12.8	3.7	83	40	Left	31
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	15372	182	15554	407.8	400	12.6	12.6	3.9	548	802	Left	32
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	16611	275	16887	389.6	281.3	12	12	3.5	39	18	Left	35
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	16943	348	17291	542.4	461.3	12.1	12.1	3.6	47	23	Left	36
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	17973	347	18321	510.1	440.4	12.4	12.4	3.6	55	39	Left	37
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	18665	199	18865	396.9	310	11.9	11.9	3.5	39	26	Left	39
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	RG	Local	16	0	19722	19647	75	19722	682.4	416.1	13.3	13.3	3.9	21	13	Left	40
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	1	80	81	445.2	234.3	10.8	10.8	3.6	10	9	Left	1
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	269	502	771	416.6	251.5	9.5	9.5	3.2	36	69	Left	3
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	807	166	973	383.6	316.9	9.4	9.4	3.1	14	28	Left	4
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	2278	194	2472	474.4	477.6	10.5	10.5	3.4	19	15	Left	7
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	2496	119	2616	516.5	387	10.5	10.5	3.5	30	35	Left	8
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	2722	110	2832	482.1	397.8	10.5	10.5	3.5	26	27	Left	9
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	4145	710	4855	460.4	305.7	10.6	10.6	3.6	49	55	Left	13
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	RG	Local	16	0	5449	4887	562	5449	409.1	263.9	10	10	3.4	35	38	Left	14
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	540	61	602	546.9	220.3	15.3	15.3	4.3	16	20	Left	1
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	632	300	932	535.5	205.2	14.2	14.2	3.9	33	40	Left	2
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	1282	236	1518	544.2	203.5	13.8	13.8	3.8	29	36	Left	4
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	1560	230	1791	492.3	254.7	14.8	14.8	4.1	22	38	Left	5
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	1891	184	2075	550.4	467.8	15.4	15.4	4.3	24	32	Left	6
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	2109	212	2321	518.3	462	15.2	15.2	4.2	25	22	Left	7
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	2375	402	2777	467.8	358.4	14.8	14.8	4.1	52	44	Left	8
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	2809	106	2915	457.5	397.3	15	15	4.1	20	19	Left	9
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	2965	336	3301	451	319.1	14.9	14.9	4.1	31	43	Left	10
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	3343	992	4336	469.1	329.1	15.1	15.1	4.1	99	65	Left	11
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	4392	714	5106	441.5	300.5	14.6	14.6	4.1	60	75	Left	12
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	5670	198	5868	458.4	301.2	14.2	14.2	3.9	40	26	Left	13
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	5998	462	6461	442.7	313	14.1	14.1	3.9	38	42	Left	14
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	RG	Local	16	0	7733	7101	65	7167	705.9	447	14.2	14.2	3.9	40	30	Left	16
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	White_Space	Local	17	0	5648	4577	73	4651	304.7	172	13.3	13.3	3.6	24	24	Left	12
Trial022	2	2	21	12	CornflowerBlue	tot14_in_b.png	White_Space	Local	17	0	5648	4833	814	5648	292.2	474.9	12.8	12.8	3.6	142	583	Left	13
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	366	125	492	374	275.4	12	12	3.8	43	44	Left	3
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	534	140	674	325.2	348.2	11	11	3.4	11	36	Left	4
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	1556	158	1714	344.2	372.7	12.4	12.4	3.7	38	36	Left	7
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	2065	716	2781	335	335	12.9	12.9	4,000	69	53	Left	9
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	3615	312	3927	354.4	349.4	13.1	13.1	4,000	65	38	Left	12
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	6142	564	6707	355.9	349.4	12.8	12.8	3.9	66	53	Left	19
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	7187	214	7401	346.1	356.6	13	13	4,000	36	29	Left	22
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	7439	204	7643	358	346.2	12.8	12.8	4,000	23	68	Left	23
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	7751	136	7887	323.3	368.1	12.6	12.6	3.9	39	32	Left	24
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	8303	592	8895	361.7	464.9	13	13	4,000	52	65	Left	26
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	10650	206	10856	366.2	512.5	12.8	12.8	3.9	39	35	Left	34
Trial010	2	2	21	22	DarkBlue	tot14_in_b.png	White_Space	Local	17	0	11647	11533	114	11647	772	204.9	14.4	14.4	4.4	25	18	Left	35
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	49	91	141	851.1	592.3	14.1	14.1	4.6	18	21	Left	1
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	727	238	965	366.7	294.6	11.3	11.3	3.6	24	39	Left	6
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	997	396	1393	352.9	361.5	12.2	12.2	3.9	36	58	Left	7
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	1443	292	1735	333.3	365.2	12.3	12.3	3.9	41	31	Left	8
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	1763	226	1990	316.9	341.5	12.2	12.2	3.9	31	34	Left	9
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	2012	250	2262	352.7	356.6	12.3	12.3	3.9	22	33	Left	10
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	3026	71	3098	700.2	741.8	13.3	13.3	4.3	11	18	Left	12
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	3330	614	3944	331.8	355.4	12.2	12.2	3.9	47	26	Left	14
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	4058	113	4172	584.2	986.2	12.5	12.5	4,000	33	34	Left	15
Trial004	2	2	21	32	DarkGray	tot14_in_b.png	White_Space	Local	17	0	4761	4485	276	4761	342.6	371	12.4	12.4	3.9	33	41	Left	17
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	9	148	157	869.7	532.4	14	14	4.2	26	24	Left	1
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	629	180	810	365.4	492	11.2	11.2	3.4	29	17	Left	4
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	4489	476	4965	353.7	243.6	11.7	11.7	3.5	50	33	Left	11
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	4987	844	5832	332.2	288.8	11.6	11.6	3.5	60	52	Left	12
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	5858	402	6260	312.4	310.3	11.7	11.7	3.5	23	19	Left	13
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	6290	424	6714	267.6	343	11.9	11.9	3.5	56	27	Left	14
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	6750	95	6846	327.9	432.7	12.1	12.1	3.6	41	22	Left	15
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	6878	1010	7889	368.8	489.8	12.4	12.4	3.7	67	58	Left	16
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	7911	162	8073	373.6	505.7	12.4	12.4	3.7	35	16	Left	17
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	8107	852	8959	317.5	436	12.4	12.4	3.7	49	41	Left	18
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	8991	358	9349	288.9	345	12.4	12.4	3.7	66	29	Left	19
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	9429	252	9681	367.7	503.4	12.4	12.4	3.7	28	14	Left	20
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	12457	392	12849	379.1	271.3	12.2	12.2	3.6	49	52	Left	25
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	13971	70	14041	297.6	176.2	12.8	12.8	3.8	32	18	Left	29
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	15824	68	15892	104.6	2.8	12.2	12.2	3.6	21	8	Left	34
Trial010	2	2	21	42	DarkMagenta	tot14_in_b.png	White_Space	Local	17	0	19722	18377	54	18431	319.6	214.1	12.4	12.4	3.6	39	11	Left	38
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	White_Space	Local	17	0	5449	117	113	231	359.9	211.3	10.9	10.9	3.7	29	18	Left	2
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	White_Space	Local	17	0	5449	1268	674	1942	331.6	365.2	10.5	10.5	3.5	81	48	Left	5
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	White_Space	Local	17	0	5449	2042	206	2248	354.5	489.8	10.1	10.1	3.4	40	33	Left	6
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	White_Space	Local	17	0	5449	2858	280	3138	338.1	414.6	10.5	10.5	3.4	22	21	Left	10
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	White_Space	Local	17	0	5449	3162	454	3616	318.1	354.2	10.7	10.7	3.5	43	39	Left	11
Trial022	2	2	21	52	DarkOrchid	tot14_in_b.png	White_Space	Local	17	0	5449	3695	70	3765	0.7	0	0	0	3.2	0	0	Left	12
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	White_Space	Local	17	0	7733	966	270	1236	497.2	179.6	13.4	13.4	3.7	22	32	Left	3
Trial004	2	2	21	62	DarkSeaGreen	tot14_in_b.png	White_Space	Local	17	0	7733	6595	252	6847	0	-0.1	13.9	13.9	3.8	0	0	Left	15
